transect_id,along_baseline_m,transect_center_x_utm,transect_center_y_utm,transect_center_longitude,transect_center_latitude,distance_to_1952_m,distance_to_1990_m,distance_to_1995_m,distance_to_2000_m,distance_to_2005_m,distance_to_2010_m,distance_to_2015_m,distance_to_2020_m,distance_to_2025_m,NSM_meters,SCE_meters,EPR_m_per_year,EPRunc_m_per_year,LRR_m_per_year,LSE_meters,LCI_m_per_year,LR2,num_intersections
144.0,72000.0,223689.14504247587,2442531.3902210193,90.32257798096371,22.065752387403244,3980.543287321081,,3547.5436235058005,3436.1994878908736,3132.9062400620605,,2993.7343098372803,2993.7343098372803,2993.7343098372803,-986.8089774838008,986.8089774838008,-13.517931198408231,0.21659436028550544,-14.812118866536876,114.90588686854919,3.867927982718862,0.9225352040733478,7
145.0,72500.0,223689.14504247587,2443031.3902210193,90.32249292504076,22.070264677941662,3208.1795504079782,,4115.759294411313,3510.81099424063,4087.9260840083007,,4032.259571544564,4032.259571544564,4032.259571544564,824.0800211365859,907.5797440033348,11.288767412829943,0.21659436028550544,11.576824792502904,233.63416892078644,7.864524301716356,0.6376398136720309,7
146.0,73000.0,223689.14504247587,2443531.3902210193,90.32240784719332,22.074776965680904,4031.6845270278573,,1998.8719377858215,2833.892011117743,4875.886599571357,,4875.886599571328,4848.054424186266,4848.054424186237,816.3698971583799,2877.0146617855353,11.18314927614219,0.21659436028550544,17.756609088400108,1199.524232047823,40.378029964599236,0.1357311758196731,7
147.0,73500.0,223689.14504247587,2444031.3902210193,90.32232274741824,22.079289250620477,3200.39193633612,,1377.6950590768538,1377.6950590768538,,,,,,-1822.6968772592663,1822.6968772592663,-37.972851609568046,0.3755782578608322,-39.699716570270425,140.9938715649568,23.854160184814422,0.9910244135950221,3
148.0,74000.0,223689.14504247587,2444531.3902210193,90.32223762571243,22.083801532759882,2743.0169146343833,,,700.8951671305695,,,,,,-2042.1217475038138,2042.1217475038138,-42.54420307299612,0.3755782578608322,,,,,2
149.0,74500.0,223689.14504247587,2445031.3902210193,90.32215248207272,22.088313812098633,2584.3392487608944,,,970.3896344463865,,,,,,-1613.949614314508,1613.949614314508,-33.623950298218915,0.3755782578608322,,,,,2
150.0,75000.0,223689.14504247587,2445531.3902210193,90.32206731649603,22.092826088636247,1345.0167520068353,,,1935.6219773451157,,,,,,590.6052253382804,590.6052253382804,12.304275527880842,0.3755782578608322,,,,,2
151.0,75500.0,223689.14504247587,2446031.3902210193,90.3219821289792,22.097338362372223,301.73298095256905,,,1954.5931317714567,,,,,,1652.8601508188876,1652.8601508188876,34.434586475393495,0.3755782578608322,,,,,2
152.0,76000.0,223689.14504247587,2446531.3902210193,90.32189691951912,22.101850633306068,538.668009316927,,,1890.0749910844897,,,,,,1351.4069817675627,1351.4069817675627,28.154312120157556,0.3755782578608322,,,,,2
161.0,80500.0,223689.14504247587,2451031.3902210193,90.32112904641482,22.14246094553379,,,4922.114720075042,4922.114739988057,4949.933647564729,,,,,27.818927489686757,27.818927489686757,2.7818927489686756,1.118033988749895,2.781892748872439,11.357013331293775,10.140669278230735,0.7500005368561232,3
